program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
12087,Terminated,16134,13,,0,2015-1
12088,Terminated,16134,19,,9,2015-1
12089,Terminated,16134,7,,6,2015-2
12090,Terminated,16134,10,,,2016-2
12091,Terminated,16134,301,,0,0000-1
12092,Terminated,16134,4,,3,2014-1
12093,Terminated,16134,18,,10.5,2015-1
12094,Terminated,16161,11,,0,2014-1
12095,Terminated,16161,4,,0,2014-1
12096,Terminated,16161,301,,0,0000-1
12097,Terminated,16161,3,,0,2014-1
12098,Terminated,16161,27,,0,2014-1
12099,Terminated,16161,21,,0,2014-1
12100,Terminated,16161,24,,0,2014-1
12101,Terminated,16168,27,,3,2016-1
12102,Terminated,16168,4,,0,2014-1
12103,Terminated,16168,24,,7.5,2014-1
12104,Terminated,16168,1,,3,2015-1
12105,Terminated,16168,26,,3,2015-1
12106,Terminated,16168,9,,10.5,2016-1
12107,Terminated,16168,4,,4.5,2016-2
12108,Terminated,16168,301,,0,0000-1
12109,Terminated,16168,3,,0,2014-1
12110,Terminated,16168,1,,0,2014-2
12111,Terminated,16168,159,,9,2014-2
12112,Terminated,16168,11,,7.5,2016-2
12113,Terminated,16168,13,,0,2016-2
12114,Terminated,16168,12,,3,2017-1
12115,Terminated,16168,13,,7.5,2017-1
12116,Terminated,16168,3,,0,2015-1
12117,Terminated,16168,27,,0,2017-1
12118,Terminated,16168,27,,0,2014-1
12119,Terminated,16168,11,,0,2014-1
12120,Terminated,16168,13,,0,2014-2
12121,Terminated,16168,1,,9,2016-1
12122,Terminated,16189,27,,0,2014-2
12123,Terminated,16189,27,,0,2014-1
12124,Terminated,16189,301,,0,2014-2
12125,Terminated,16189,3,,3,2014-1
12126,Terminated,16189,4,,0,2014-1
12127,Terminated,16189,304,,0,0000-1
12128,Terminated,16189,11,,0,2014-1
12129,Terminated,16189,10,,0,2014-1
12130,Terminated,16189,38,,0,2014-2
12131,Terminated,16198,26,,,2014-2
12132,Terminated,16199,304,,0,0000-1
12133,Graduated,16200,11,,4.5,2014-1
12134,Graduated,16200,97,,7.5,2014-1
12135,Graduated,16200,4,,11.25,2015-1
12136,Graduated,16200,12,,4,2015-2
12137,Graduated,16200,94,,7.5,2016-1
12138,Graduated,16200,17,,9,2015-2
12139,Graduated,16200,22,,9,2016-1
12140,Graduated,16200,18,,6,2016-1
12141,Graduated,16200,5,,9,2018-3
12142,Graduated,16200,24,,6,2014-1
12143,Graduated,16200,1,,7.5,2014-2
12144,Graduated,16200,15,,11.25,2015-2
12145,Graduated,16200,23,,0,2017-1
12146,Graduated,16200,20,,6,2018-2
12147,Graduated,16200,301,,0,0000-1
12148,Graduated,16200,3,,0,2014-1
12149,Graduated,16200,26,,9,2014-2
12150,Graduated,16200,11,,9,2015-1
12151,Graduated,16200,13,,7.5,2015-2
12152,Graduated,16200,14,,10.5,2016-2
12153,Graduated,16200,10,,6,2016-2
12154,Graduated,16200,5,,0,2017-1
12155,Graduated,16200,23,,7.5,2018-1
12156,Graduated,16200,27,,9,2014-1
12157,Graduated,16200,4,,3,2014-1
12158,Graduated,16200,16,,7.5,2014-2
12159,Graduated,16200,3,,7.5,2015-1
12160,Graduated,16200,2,,6,2016-1
12161,Graduated,16200,19,,12,2016-1
12162,Graduated,16200,7,,9,2018-2
12163,Graduated,16200,5,,4.5,2018-1
12164,Graduated,16200,8,,9,2018-2
12165,Graduated,16200,25,,7.5,2018-2
12166,Terminated,16233,3,,0,2020-2
12167,Terminated,16233,6,,11.25,2020-1
12168,Terminated,16233,22,,7.5,2020-1
12169,Terminated,16233,2,,6,2020-1
12170,Terminated,16233,118,,0,2020-2
12171,Terminated,16233,90,,0,2020-2
12172,Terminated,16239,11,,3,2015-1
12173,Terminated,16239,4,,0,2014-1
12174,Terminated,16239,4,,0,2016-1
12175,Terminated,16239,26,,0,2014-2
12176,Terminated,16239,4,,0,2015-1
12177,Terminated,16239,304,,0,2014-1
12178,Terminated,16239,11,,0,2014-1
12179,Terminated,16239,3,,0,2014-1
12180,Terminated,16239,301,,0,2014-2
12181,Terminated,16239,38,,12,2014-2
12182,Terminated,16239,3,,0,2015-1
12183,Terminated,16239,27,,0,2014-1
12184,Terminated,16239,27,,0,2014-2
12185,Terminated,16239,301,,0,2016-1
12186,Terminated,16239,97,,3,2014-1
12187,Terminated,16239,27,,0,2016-1
12188,Terminated,16239,3,,0,2016-1
12189,Terminated,16256,301,,0,0000-1
12190,Terminated,16257,301,,0,0000-1
12191,terminated,16258,301,,0,2014-1
12192,terminated,16258,4,,0,2014-1
12193,terminated,16258,27,,0,2014-2
12194,terminated,16258,38,,4.5,2015-2
12195,terminated,16258,304,,0,0000-1
12196,terminated,16258,27,,3,2014-1
12197,terminated,16258,24,,6,2014-2
12198,terminated,16258,26,,9,2014-2
12199,terminated,16258,1,,7.5,2015-1
12200,terminated,16258,15,,7.5,2015-2
12201,terminated,16258,3,,0,2014-1
12202,terminated,16258,11,,9,2015-1
12203,terminated,16258,11,,0,2014-1
12204,terminated,16258,3,,0,2015-2
12205,Graduated,16272,11,,0,2014-1
12206,Graduated,16272,4,,0,2014-1
12207,Graduated,16272,1,,0,2015-2
12208,Graduated,16272,38,,0,2015-2
12209,Graduated,16272,38,,6,2016-2
12210,Graduated,16272,22,,7.5,2019-1
12211,Graduated,16272,20,,11.25,2019-2
12212,Graduated,16272,24,,6,2014-1
12213,Graduated,16272,94,,7.5,2014-1
12214,Graduated,16272,4,,4.5,2017-1
12215,Graduated,16272,17,,0,2017-2
12216,Graduated,16272,22,,3,2018-1
12217,Graduated,16272,1,,9,2020-1
12218,Graduated,16272,4,,4.5,2015-1
12219,Graduated,16272,38,,0,2015-1
12220,Graduated,16272,19,,0,2017-1
12221,Graduated,16272,27,,9,2018-1
12222,Graduated,16272,4,,6,2018-1
12223,Graduated,16272,6,,7.5,2019-1
12224,Graduated,16272,2,,6,2019-1
12225,Graduated,16272,27,,3,2014-1
12226,Graduated,16272,3,,0,2014-1
12227,Graduated,16272,3,,3,2015-1
12228,Graduated,16272,1,,0,2016-2
12229,Graduated,16272,16,,10.5,2018-2
12230,Graduated,16272,17,,10.5,2018-2
12231,Graduated,16272,25,,11.25,2019-1
12232,Graduated,16272,5,,6,2019-1
12233,Graduated,16272,301,,0,0000-1
12234,Graduated,16272,1,,0,2014-2
12235,Graduated,16272,26,,9,2014-2
12236,Graduated,16272,11,,7.5,2015-1
12237,Graduated,16272,3,,9,2017-1
12238,Graduated,16272,13,,6,2017-2
12239,Graduated,16272,117,,11.25,2019-2
12240,Graduated,16272,8,,9,2019-2
12241,Graduated,16272,1,,3,2019-2
12242,Graduated,16272,27,,3,2014-2
12243,Graduated,16272,14,,9,2015-2
12244,Graduated,16272,15,,9,2016-2
12245,Graduated,16272,12,,3.75,2017-2
12246,Graduated,16272,23,,7.5,2019-1
12247,Graduated,16272,7,,10.5,2019-2
12248,Terminated,16315,301,,0,0000-1
12249,Dropped,16316,209,,12,2014-1
12250,Terminated,16317,26,,11.25,2014-1
12251,Terminated,16317,27,,10.5,2014-1
12252,Terminated,16317,11,,0,2014-1
12253,Dropped,16320,26,,3,2015-1
12254,Dropped,16320,178,,6,2016-2
12255,Dropped,16320,50,,7.5,2017-1
12256,Dropped,16320,38,,0,2015-1
12257,Dropped,16320,54,,6,2016-2
12258,Dropped,16320,304,,0,2015-2
12259,Dropped,16320,9,,0,2015-2
12260,Dropped,16320,3,,3,2015-2
12261,Dropped,16320,97,,12,2015-2
12262,Dropped,16320,301,,0,2016-1
12263,Dropped,16320,38,,9,2016-1
12264,Dropped,16320,26,,7.5,2017-1
12265,Dropped,16320,211,,7.5,2016-1
12266,Dropped,16320,301,,0,2017-1
12267,Dropped,16320,94,,11.25,2017-1
12268,Dropped,16320,90,,7.5,2016-1
12269,Dropped,16320,301,,0,2016-2
12270,Dropped,16320,50,,3,2016-2
12271,Dropped,16320,14,,6,2017-1
12272,Graduated,16339,156,,10.5,2019-2
12273,Graduated,16339,27,,11.25,2018-1
12274,Graduated,16339,117,,11.25,2018-1
12275,Graduated,16339,16,,12,2018-2
12276,Graduated,16339,22,,10.5,2019-1
12277,Graduated,16339,23,,12,2019-1
12278,Graduated,16339,118,,7.5,2018-2
12279,Graduated,16339,8,,11.25,2019-2
12280,Graduated,16339,20,,11.25,2019-2
12281,Graduated,16339,11,,11.25,2018-1
12282,Graduated,16339,7,,10.5,2019-2
12283,Graduated,16339,6,,12,2019-1
12284,Graduated,16339,2,,10.5,2019-1
12285,Graduated,16339,25,,10.5,2019-1
12286,Graduated,16353,14,,9,2014-2
12287,Graduated,16353,4,,10.5,2015-1
12288,Graduated,16353,12,,4,2015-2
12289,Graduated,16353,23,,10.5,2016-1
12290,Graduated,16353,19,,9,2016-1
12291,Graduated,16353,5,,6,2016-1
12292,Graduated,16353,1,,10.5,2014-2
12293,Graduated,16353,15,,11.25,2015-2
12294,Graduated,16353,22,,7.5,2016-1
12295,Graduated,16353,8,,7.5,2016-2
12296,Graduated,16353,11,,10.5,2015-1
12297,Graduated,16353,3,,11.25,2015-1
12298,Graduated,16353,16,,6,2015-2
12299,Graduated,16353,17,,7.5,2015-2
12300,Graduated,16353,18,,10.5,2016-1
12301,Graduated,16353,20,,10.5,2016-2
12302,Graduated,16353,27,,7.5,2014-2
12303,Graduated,16353,94,,10.5,2014-2
12304,Graduated,16353,2,,10.5,2016-1
12305,Graduated,16353,26,,10.5,2014-2
12306,Graduated,16353,38,,11.25,2014-3
12307,Graduated,16353,13,,7.5,2015-2
12308,Graduated,16353,7,,10.5,2016-2
12309,Graduated,16353,40,,11.25,2016-2
12310,Terminated,16377,301,,0,0000-1
12311,Dropped,16378,1,,9,2014-2
12312,Dropped,16378,17,,0,2014-2
12313,Dropped,16378,13,,3,2014-2
12314,Dropped,16378,27,,0,2014-2
12315,Graduated,16382,14,,7.5,2016-1
12316,Graduated,16382,307,,0,2016-2
12317,Graduated,16382,13,,0,2016-2
12318,Graduated,16382,1,,10.5,2016-3
12319,Graduated,16382,38,,12,2016-3
12320,Graduated,16382,13,,7.5,2017-2
12321,Graduated,16382,11,,11.25,2016-1
12322,Graduated,16382,16,,10.5,2016-2
12323,Graduated,16382,27,,10.5,2016-1
12324,Graduated,16382,12,,4,2016-2
12325,Graduated,16382,19,,7.5,2017-1
12326,Graduated,16382,20,,11.25,2017-2
12327,Graduated,16382,3,,7.5,2016-1
12328,Graduated,16382,23,,7.5,2017-1
12329,Graduated,16382,18,,10.5,2017-1
12330,Graduated,16382,22,,9,2017-1
12331,Graduated,16382,5,,7.5,2017-1
12332,Graduated,16382,4,,10.5,2016-1
12333,Graduated,16382,15,,11.25,2016-2
12334,Graduated,16382,17,,7.5,2016-2
12335,Graduated,16382,2,,10.5,2017-1
12336,Graduated,16382,103,,0,2017-1
12337,Graduated,16382,8,,6,2017-2
12338,Graduated,16382,7,,7.5,2017-2
12339,Graduated,16382,40,,7.5,2017-2
12340,Terminated,16407,3,,0,2014-1
12341,Terminated,16407,27,,0,2014-1
12342,Terminated,16407,97,,3,2014-1
12343,Terminated,16407,11,,0,2014-1
12344,Terminated,16407,4,,0,2014-1
12345,Terminated,16412,3,,0,2014-1
12346,Terminated,16412,4,,0,2014-1
12347,Terminated,16412,24,,7.5,2014-1
12348,Terminated,16412,97,,4.5,2014-1
12349,Terminated,16412,11,,0,2014-1
12350,Terminated,16412,27,,0,2014-1
12351,Dropped,16418,38,,6,2016-1
12352,Terminated,16419,24,,6,2015-1
12353,Terminated,16419,10,,7.5,2016-1
12354,Terminated,16419,304,,0,0000-1
12355,Terminated,16419,38,,9,2015-1
12356,Terminated,16419,14,,,2016-1
12357,Terminated,16419,301,,0,0000-1
12358,Terminated,16419,26,,6,2015-2
12359,Terminated,16419,97,,9,2016-1
12360,Terminated,16419,50,,9,2015-2
12361,Graduated,16428,16,,6,2015-2
12362,Graduated,16428,2,,6,2016-1
12363,Graduated,16428,14,,6,2017-1
12364,Graduated,16428,24,,7.5,2014-1
12365,Graduated,16428,4,,4.5,2014-1
12366,Graduated,16428,16,,0,2014-2
12367,Graduated,16428,26,,9,2014-2
12368,Graduated,16428,22,,4.5,2015-1
12369,Graduated,16428,12,,4,2015-2
12370,Graduated,16428,19,,9,2016-1
12371,Graduated,16428,11,,4.5,2014-1
12372,Graduated,16428,3,,3,2014-1
12373,Graduated,16428,3,,9,2015-1
12374,Graduated,16428,15,,7.5,2015-2
12375,Graduated,16428,20,,9,2016-2
12376,Graduated,16428,17,,3,2016-2
12377,Graduated,16428,17,,0,2016-3
12378,Graduated,16428,5,,7.5,2017-1
12379,Graduated,16428,38,,9,2017-1
12380,Graduated,16428,27,,9,2014-1
12381,Graduated,16428,11,,9,2015-1
12382,Graduated,16428,18,,9,2015-1
12383,Graduated,16428,17,,0,2015-2
12384,Graduated,16428,13,,4.5,2015-2
12385,Graduated,16428,40,,10.5,2016-2
12386,Graduated,16428,94,,7.5,2017-1
12387,Graduated,16428,4,,6,2015-1
12388,Graduated,16428,23,,7.5,2016-1
12389,Graduated,16428,13,,7.5,2016-1
12390,Graduated,16428,8,,6,2016-2
12391,Graduated,16428,7,,7.5,2016-2
12392,Graduated,16428,97,,6,2014-1
12393,Graduated,16428,1,,10.5,2014-2
12394,Graduated,16428,22,,6,2016-1
12395,Dropped,16462,4,,0,2014-1
12396,Dropped,16462,304,,0,0000-1
12397,Dropped,16462,10,,3,2014-1
12398,Dropped,16462,11,,6,2014-1
12399,Dropped,16462,304,,0,2014-2
12400,Dropped,16462,10,,10.5,2015-2
12401,Dropped,16462,27,,0,2014-1
12402,Dropped,16462,26,,7.5,2014-1
12403,Dropped,16462,54,,6,2014-2
12404,Dropped,16462,301,,0,0000-1
12405,Dropped,16462,3,,0,2014-1
12406,Dropped,16462,38,,9,2014-2
12407,Dropped,16462,97,,4.5,2014-2
12408,Dropped,16462,24,,6,2015-2
12409,Dropped,16462,97,,12,2015-2
12410,Graduated,16477,27,,0,2014-1
12411,Graduated,16477,11,,3,2014-1
12412,Graduated,16477,4,,7.5,2014-1
12413,Graduated,16477,23,,10.5,2016-1
12414,Graduated,16477,2,,9,2016-1
12415,Graduated,16477,311,,0,2016-2
12416,Graduated,16477,40,,0,2016-2
12417,Graduated,16477,8,,6,2016-2
12418,Graduated,16477,18,,11.25,2017-1
12419,Graduated,16477,3,,6,2014-1
12420,Graduated,16477,21,,11.25,2014-2
12421,Graduated,16477,27,,11.25,2015-1
12422,Graduated,16477,11,,12,2015-1
12423,Graduated,16477,5,,3,2016-1
12424,Graduated,16477,22,,9,2017-1
12425,Graduated,16477,5,,6,2017-1
12426,Graduated,16477,17,,6,2014-2
12427,Graduated,16477,16,,9,2015-2
12428,Graduated,16477,7,,7.5,2016-2
12429,Graduated,16477,14,,10.5,2016-3
12430,Graduated,16477,40,,6,2017-2
12431,Graduated,16477,304,,0,2015-1
12432,Graduated,16477,12,,4,2015-2
12433,Graduated,16477,13,,7.5,2015-2
12434,Graduated,16477,19,,11.25,2016-1
12435,Graduated,16477,1,,7.5,2016-3
12436,Graduated,16477,15,,9,2015-2
12437,Graduated,16477,24,,6,2016-2
12438,Graduated,16477,20,,7.5,2017-2
12439,Graduated,16477,26,,9,2014-2
12440,Graduated,16477,10,,7.5,2014-3
12441,Graduated,16477,13,,0,2017-1
12442,Graduated,16509,26,,9,2014-2
12443,Graduated,16509,103,,6,2014-2
12444,Graduated,16509,16,,4.5,2016-2
12445,Graduated,16509,13,,3,2016-2
12446,Graduated,16509,19,,10.5,2017-1
12447,Graduated,16509,103,,9,2019-1
12448,Graduated,16509,301,,,0000-1
12449,Graduated,16509,3,,0,2014-1
12450,Graduated,16509,15,,7.5,2015-2
12451,Graduated,16509,17,,0,2016-2
12452,Graduated,16509,22,,7.5,2017-1
12453,Graduated,16509,18,,6,2017-1
12454,Graduated,16509,4,,10.5,2017-2
12455,Graduated,16509,8,,11.25,2018-2
12456,Graduated,16509,7,,6,2018-2
12457,Graduated,16509,2,,6,2019-1
12458,Graduated,16509,304,,0,0000-1
12459,Graduated,16509,27,,0,2014-2
12460,Graduated,16509,3,,7.5,2016-1
12461,Graduated,16509,4,,4.5,2016-1
12462,Graduated,16509,12,,0,2016-2
12463,Graduated,16509,16,,7.5,2017-2
12464,Graduated,16509,2,,0,2018-1
12465,Graduated,16509,20,,10.5,2018-2
12466,Graduated,16509,11,,0,2014-1
12467,Graduated,16509,10,,7.5,2014-1
12468,Graduated,16509,27,,7.5,2015-1
12469,Graduated,16509,11,,6,2015-1
12470,Graduated,16509,12,,0,2015-2
12471,Graduated,16509,301,,0,2014-1
12472,Graduated,16509,24,,6,2015-1
12473,Graduated,16509,1,,6,2016-1
12474,Graduated,16509,14,,12,2017-2
12475,Graduated,16509,17,,6,2017-2
12476,Graduated,16509,23,,9,2018-1
12477,Graduated,16509,25,,7.5,2018-2
12478,Graduated,16509,4,,0,2014-1
12479,Graduated,16509,27,,3,2014-1
12480,Graduated,16509,1,,0,2015-2
12481,Graduated,16509,16,,0,2015-2
12482,Graduated,16509,5,,7.5,2018-1
12483,Graduated,16509,13,,6,2018-3
12484,Terminated,16551,27,,4.5,2018-2
12485,Terminated,16551,3,,6,2020-1
12486,Terminated,16551,16,,6,2020-2
12487,Terminated,16551,38,,7.5,2020-2
12488,Terminated,16551,26,,11.25,2018-2
12489,Terminated,16551,12,,3,2020-2
12490,Terminated,16551,90,,0,2018-2
12491,Terminated,16551,24,,10.5,2020-1
12492,Terminated,16551,1,,9,2020-2
12493,Terminated,16551,17,,7.5,2020-2
12494,Terminated,16551,14,,0,2018-2
12495,Terminated,16551,118,,10.5,2018-2
12496,Terminated,16551,27,,9,2020-1
12497,Terminated,16551,4,,10.5,2020-1
12498,Terminated,16551,117,,12,2020-2
12499,Terminated,16551,13,,6,2020-2
12500,Dropped,16567,3,,4.5,2015-1
12501,Dropped,16567,97,,12,2015-3
12502,Dropped,16567,13,,0,2016-2
12503,Dropped,16567,18,,10.5,2017-1
12504,Dropped,16567,16,,7.5,2016-2
12505,Dropped,16567,17,,9,2016-2
12506,Dropped,16567,23,,4.5,2017-1
12507,Dropped,16567,11,,9,2015-1
12508,Dropped,16567,4,,3,2015-1
12509,Dropped,16567,16,,0,2015-2
12510,Dropped,16567,22,,6,2017-1
12511,Dropped,16567,2,,9,2016-1
12512,Dropped,16567,4,,9,2016-1
12513,Dropped,16567,5,,6,2017-1
12514,Dropped,16567,27,,6,2015-1
12515,Dropped,16567,18,,0,2016-1
12516,Dropped,16567,19,,11.25,2016-1
12517,Dropped,16567,13,,10.5,2017-1
12518,Dropped,16567,15,,11.25,2015-2
12519,Dropped,16567,3,,10.5,2016-1
12520,Dropped,16567,12,,4,2016-2
12521,Dropped,16567,94,,11.25,2016-2
12522,Dropped,16589,301,,0,2016-1
12523,Dropped,16589,50,,4.5,2016-1
12524,Dropped,16589,304,,0,2014-2
12525,Dropped,16589,159,,10.5,2014-2
12526,Dropped,16589,11,,,0000-1
12527,Dropped,16589,10,,0,2014-2
12528,Dropped,16589,11,,6,2015-1
12529,Dropped,16589,3,,0,2016-1
12530,Dropped,16589,10,,0,2016-1
12531,Dropped,16589,304,,0,0000-1
12532,Dropped,16589,14,,6,2014-2
12533,Dropped,16589,26,,6,2014-2
12534,Dropped,16589,301,,0,2015-1
12535,Dropped,16602,304,,0,0000-1
12536,Dropped,16602,301,,0,2014-1
12537,Dropped,16602,26,,6,2014-1
12538,Dropped,16602,10,,7.5,2014-1
12539,Dropped,16602,93,,9,2014-1
12540,Dropped,16602,54,,0,0000-1
12541,Dropped,16602,90,,0,0000-1
12542,Dropped,16602,202,,0,0000-1
12543,Dropped,16602,11,,0,2014-1
12544,Dropped,16602,50,,11.25,2014-1
12545,Dropped,16612,4,,0,2014-1
12546,Dropped,16612,301,,0,0000-1
12547,Dropped,16612,11,,0,2014-1
12548,Dropped,16612,50,,0,2016-1
12549,Dropped,16612,54,,6,2016-2
12550,Dropped,16612,3,,0,2014-1
12551,Dropped,16612,27,,0,2014-1
12552,Dropped,16612,27,,0,2014-2
12553,Dropped,16612,54,,0,2016-1
12554,Dropped,16612,21,,0,2014-1
12555,Dropped,16612,24,,0,2016-2
12556,Dropped,16612,10,,0,2016-2
12557,Dropped,16612,304,,0,0000-1
12558,Dropped,16612,13,,0,2014-2
12559,Dropped,16612,24,,0,2016-1
12560,Graduated,16627,4,,9,2014-1
12561,Graduated,16627,304,,0,2015-1
12562,Graduated,16627,3,,9,2015-1
12563,Graduated,16627,5,,6,2016-1
12564,Graduated,16627,13,,0,2016-2
12565,Graduated,16627,1,,9,2017-2
12566,Graduated,16627,25,,9,2018-2
12567,Graduated,16627,15,,11.25,2015-2
12568,Graduated,16627,17,,9,2015-2
12569,Graduated,16627,22,,6,2016-1
12570,Graduated,16627,16,,6,2016-2
12571,Graduated,16627,26,,9,2016-2
12572,Graduated,16627,10,,9,2017-1
12573,Graduated,16627,27,,6,2014-1
12574,Graduated,16627,11,,10.5,2015-1
12575,Graduated,16627,301,,0,2015-2
12576,Graduated,16627,1,,0,2017-1
12577,Graduated,16627,16,,0,2014-2
12578,Graduated,16627,2,,9,2016-1
12579,Graduated,16627,18,,10.5,2016-1
12580,Graduated,16627,97,,9,2016-2
12581,Graduated,16627,23,,4.5,2017-1
12582,Graduated,16627,94,,7.5,2017-1
12583,Graduated,16627,11,,0,2014-1
12584,Graduated,16627,26,,0,2014-2
12585,Graduated,16627,12,,4,2015-2
12586,Graduated,16627,19,,10.5,2016-1
12587,Graduated,16627,24,,7.5,2016-2
12588,Graduated,16627,8,,7.5,2018-2
12589,Graduated,16627,20,,10.5,2018-2
12590,Graduated,16627,97,,0,2014-2
12591,Graduated,16627,13,,0,2015-2
12592,Graduated,16627,14,,11.25,2017-1
12593,Graduated,16627,13,,11.25,2017-2
12594,Graduated,16627,23,,9,2018-1
12595,Graduated,16627,7,,7.5,2018-2
12596,Graduated,16663,304,,0,0000-1
12597,Graduated,16663,301,,0,0000-1
12598,Graduated,16663,14,,0,0000-1
12599,Graduated,16663,3,,0,0000-1
12600,Graduated,16663,11,,7.5,2014-1
12601,Graduated,16663,4,,4.5,2014-1
12602,Graduated,16663,2,,7.5,2015-1
12603,Graduated,16663,38,,6,2016-1
12604,Graduated,16663,16,,0,2014-2
12605,Graduated,16663,24,,10.5,2014-2
12606,Graduated,16663,16,,10.5,2015-2
12607,Graduated,16663,22,,7.5,2016-1
12608,Graduated,16663,40,,11.25,2016-2
12609,Graduated,16663,17,,4.5,2016-2
12610,Graduated,16663,12,,4,2015-1
12611,Graduated,16663,1,,9,2015-1
12612,Graduated,16663,4,,7.5,2016-1
12613,Graduated,16663,8,,10.5,2016-2
12614,Graduated,16663,7,,9,2016-2
12615,Graduated,16663,10,,7.5,2014-1
12616,Graduated,16663,18,,11.25,2015-1
12617,Graduated,16663,13,,7.5,2015-1
12618,Graduated,16663,21,,6,2015-2
12619,Graduated,16663,27,,6,2014-1
12620,Graduated,16663,12,,0,2014-2
12621,Graduated,16663,13,,0,2014-2
12622,Graduated,16663,15,,6,2014-2
12623,Graduated,16663,4,,0,2015-1
12624,Graduated,16663,20,,10.5,2016-2
12625,Graduated,16663,17,,10.5,2016-3
12626,Graduated,16663,26,,12,2014-1
12627,Graduated,16663,23,,7.5,2016-1
12628,Graduated,16663,19,,11.25,2016-1
12629,Dropped,16696,304,,0,0000-1
12630,Dropped,16696,3,,0,2014-1
12631,Terminated,16696,27,,6,2017-2
12632,Dropped,16696,4,,0,2014-1
12633,Terminated,16696,4,,0,2017-1
12634,Terminated,16696,4,,0,2017-2
12635,Terminated,16696,4,,0,2018-1
12636,Dropped,16696,11,,0,2014-1
12637,Dropped,16696,21,,11.25,2014-1
12638,Terminated,16696,15,,6,2017-2
12639,Dropped,16696,301,,0,2014-1
12640,Terminated,16696,27,,0,2017-1
12641,Terminated,16696,11,,10.5,2017-1
12642,Terminated,16696,3,,0,2017-1
12643,Terminated,16696,3,,0,2018-1
12644,Dropped,16696,27,,0,2014-1
12645,Terminated,16712,10,,,2014-1
12646,Terminated,16712,26,,,2014-1
12647,Terminated,16712,103,,0,2014-1
12648,Terminated,16712,304,,0,2014-1
12649,Graduated,16716,301,,0,2015-1
12650,Graduated,16716,14,,10.5,2015-2
12651,Graduated,16716,22,,7.5,2016-1
12652,Graduated,16716,26,,10.5,2015-2
12653,Graduated,16716,1,,0,2016-1
12654,Graduated,16716,8,,9,2016-2
12655,Graduated,16716,17,,9,2016-2
12656,Graduated,16716,19,,6,2017-1
12657,Graduated,16716,13,,9,2017-1
12658,Graduated,16716,15,,6,2016-2
12659,Graduated,16716,1,,9,2016-2
12660,Graduated,16716,12,,2.5,2017-1
12661,Graduated,16716,20,,9,2017-2
12662,Graduated,16716,2,,12,2018-1
12663,Graduated,16716,40,,7.5,2016-2
12664,Graduated,16716,5,,7.5,2017-1
12665,Graduated,16716,38,,7.5,2017-1
12666,Graduated,16716,27,,7.5,2015-1
12667,Graduated,16716,159,,11.25,2015-1
12668,Graduated,16716,16,,6,2015-2
12669,Graduated,16716,23,,9,2016-1
12670,Graduated,16716,2,,7.5,2016-1
12671,Graduated,16716,18,,7.5,2016-1
12672,Graduated,16716,4,,7.5,2016-1
12673,Graduated,16716,4,,0,2015-1
12674,Graduated,16716,11,,6,2015-1
12675,Graduated,16716,3,,6,2015-1
12676,Graduated,16716,24,,9,2015-2
12677,Graduated,16716,7,,6,2016-2
12678,Dropped,16745,304,,0,0000-1
12679,Graduated,16745,11,,11.25,2019-1
12680,Dropped,16745,26,,9,2015-1
12681,Graduated,16745,118,,10.5,2019-2
12682,Graduated,16745,7,,9,2020-2
12683,Graduated,16745,16,,10.5,2019-2
12684,Graduated,16745,6,,11.25,2020-1
12685,Graduated,16745,22,,9,2020-1
12686,Graduated,16745,23,,9,2020-1
12687,Graduated,16745,156,,0,2020-2
12688,Graduated,16745,20,,10.5,2020-2
12689,Dropped,16745,24,,9,2015-1
12690,Dropped,16745,3,,10.5,2015-1
12691,Dropped,16745,4,,9,2015-1
12692,Graduated,16745,117,,12,2019-2
12693,Graduated,16745,10,,7.5,2020-1
12694,Graduated,16745,156,,6,2021-1
12695,Graduated,16745,25,,10.5,2020-2
12696,Graduated,16745,27,,9,2019-1
12697,Graduated,16745,5,,9,2019-1
12698,Graduated,16745,94,,11.25,2019-1
12699,Graduated,16745,2,,7.5,2020-1
12700,Graduated,16745,8,,10.5,2020-2
12701,Terminated,16768,27,,3,2015-1
12702,Terminated,16768,11,,7.5,2015-1
12703,Terminated,16768,4,,0,2015-1
12704,Terminated,16768,3,,4.5,2015-1
12705,Terminated,16768,19,,3,2015-1
12706,Terminated,16773,4,,0,2015-1
12707,Terminated,16773,10,,0,2016-1
12708,Terminated,16773,10,,6,2016-2
12709,Terminated,16773,24,,0,2015-2
12710,Terminated,16773,24,,10.5,2016-1
12711,Terminated,16773,301,,0,2015-1
12712,Terminated,16773,4,,6,2016-1
12713,Terminated,16773,27,,0,2015-1
12714,Terminated,16773,3,,3,2015-1
12715,Terminated,16773,27,,0,2016-1
12716,Terminated,16773,1,,0,2016-2
12717,Terminated,16773,11,,7.5,2015-1
12718,Terminated,16773,15,,6,2016-2
12719,Terminated,16773,97,,7.5,2018-1
12720,Terminated,16773,304,,0,0000-1
12721,Terminated,16773,3,,12,2015-2
12722,Terminated,16773,17,,0,2017-2
12723,In Process,16790,3,,10.5,2020-2
12724,In Process,16790,4,,6,2020-2
12725,In Process,16790,11,,10.5,2020-2
12726,In Process,16790,156,,12,2021-1
12727,In Process,16790,27,,10.5,2021-1
12728,Terminated,16795,301,,0,0000-1
12729,Terminated,16795,27,,3,2015-1
12730,Terminated,16795,4,,4.5,2015-1
12731,Terminated,16795,11,,6,2015-1
